fl,tl,TL - FL,w,pit,sx,d,m,y,site,,,,,,,,,,,,,,,,,
236,265,29,227,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
248,270,22,226,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
258,280,22,242,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
241,264,23,213,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
208,232,24,129,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
208,234,26,123,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
200,230,30,123,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,230,20,138,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,260,30,187,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,260,25,211,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
243,268,25,213,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,266,28,206,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
251,281,30,209,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
239,264,25,193,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,275,25,251,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
254,285,31,256,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,253,28,191,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,266,31,186,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
255,286,31,245,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,276,32,217,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
215,245,30,145,9.00228E+14,?,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
209,235,26,132,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
232,261,29,204,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
219,245,26,155,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
251,282,31,228,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,263,33,186,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,240,30,127,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
218,251,33,151,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
252,275,23,220,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,280,30,246,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,239,29,142,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
212,245,33,127,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
233,255,22,139,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
242,270,28,189,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
199,224,25,107,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
204,231,27,106,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,279,35,202,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
212,241,29,136,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
248,282,34,208,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
226,252,26,137,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
220,250,30,143,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
221,249,28,162,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
239,270,31,189,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
240,269,29,228,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
252,291,39,252,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
228,252,24,168,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
251,287,36,287,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
246,278,32,197,9.00228E+14,na,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,284,34,202,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
219,248,29,147,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
258,288,30,264,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
234,258,24,172,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
249,285,36,245,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,281,31,219,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,272,27,209,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,269,31,206,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
255,285,30,232,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
256,288,32,264,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
231,258,27,182,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,279,35,210,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
215,246,31,249,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
224,251,27,188,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,236,26,134,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
252,289,37,245,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
214,240,26,138,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
206,234,28,149,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
224,251,27,148,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,284,34,242,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
208,231,23,129,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
213,244,31,136,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,262,27,152,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
243,272,29,241,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
239,270,31,212,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
220,253,33,219,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,284,34,204,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
206,230,24,122,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
209,237,28,115,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,284,34,243,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,276,31,243,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,234,29,126,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,271,27,234,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,227,22,140,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,270,35,215,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
206,235,29,130,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
247,282,35,221,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
223,254,31,154,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,236,31,122,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
220,245,25,144,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,267,29,207,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
208,232,24,114,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
195,220,25,97,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,257,32,162,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,234,29,116,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,275,30,215,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,282,32,242,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,270,32,180,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,270,32,192,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,264,29,187,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
240,270,30,202,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
236,261,25,193,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,237,27,133,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
224,250,26,147,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
229,259,30,169,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
209,238,29,149,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
228,258,30,153,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
233,260,27,178,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
211,240,29,136,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
215,250,35,148,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,275,31,197,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
206,231,25,108,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,270,32,296,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
252,291,39,251,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
198,224,26,85,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,256,31,171,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
256,297,41,252,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
240,272,32,179,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
242,275,33,164,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,263,38,172,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
239,262,23,183,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
206,235,29,126,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
241,272,31,234,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,250,25,168,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
254,291,37,243,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
227,258,31,178,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
257,283,26,192,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
236,269,33,190,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,282,37,216,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
229,257,28,171,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,276,32,236,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
197,226,29,117,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,239,29,130,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,238,33,132,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
203,232,29,122,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
221,254,33,178,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
251,284,33,218,9.00228E+14,F,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
201,227,26,120,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
229,261,32,166,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,270,35,203,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
215,249,34,163,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,258,33,180,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
229,265,36,148,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
232,264,32,182,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
202,236,34,124,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,236,26,100,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
216,251,35,146,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,256,31,183,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
246,271,25,219,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
204,232,28,126,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,274,39,186,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
214,243,29,155,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,279,34,231,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
224,251,27,174,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
265,300,35,263,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
215,244,29,142,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
204,231,27,123,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
225,259,34,184,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
206,231,25,129,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,260,30,199,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
241,280,39,238,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,240,30,122,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
203,231,28,115,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
265,299,34,254,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
211,240,29,127,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
211,243,32,133,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
257,291,34,233,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
216,245,29,158,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,280,30,235,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
227,261,34,166,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,271,36,211,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
185,217,32,96,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
189,216,27,97,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
203,231,28,119,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
243,276,33,220,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,284,39,214,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
253,287,34,229,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
223,256,33,174,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
243,275,32,214,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,232,27,126,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
226,260,34,185,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
204,235,31,125,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
260,295,35,282,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,283,33,239,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
248,283,35,206,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
237,274,37,212,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
246,285,39,220,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,271,36,192,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
217,248,31,148,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
253,285,32,264,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,261,31,182,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
241,275,34,190,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
217,249,32,140,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,276,31,232,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
251,284,33,220,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,237,32,116,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,270,25,191,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
261,297,36,307,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,262,32,190,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
244,277,33,230,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
191,217,26,96,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
228,265,37,182,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,262,32,159,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
211,241,30,120,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
221,255,34,168,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,283,38,219,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,237,32,134,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
222,255,33,162,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
245,285,40,218,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
236,271,35,167,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,237,27,133,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
259,291,32,253,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
207,234,27,119,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
215,247,32,146,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,261,31,176,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
201,228,27,96,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
210,241,31,137,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
195,223,28,104,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
274,301,27,331,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
246,283,37,221,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
260,295,35,245,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
250,285,35,193,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
266,305,39,210,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
231,262,31,178,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
204,235,31,127,9.00228E+14,m,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
240,274,34,230,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
236,267,31,179,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
211,239,28,145,9.00228E+14,m,11,5,2017,mstgd,,,,,,,,,,,,,,,,,
238,266,28,244,9.00228E+14,f,14,5,2017,mstgd,,,,,,,,,,,,,,,,,
224,241,17,154,9.00228E+14,f,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
222,254,32,157,9.00228E+14,m,16,5,2017,mstgd,,,,,,,,,,,,,,,,,
240,271,31,193,9.00228E+14,f,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
205,232,27,127,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
226,258,32,163,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
235,264,29,180,9.00228E+14,m,19,5,2017,mstgd,,,,,,,,,,,,,,,,,
230,265,35,199,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
236,269,33,162,9.00228E+14,f,24,5,2017,mstgd,,,,,,,,,,,,,,,,,
